datum;marke;tag;gruppe;share_of_voice;visibility;mention_count;sentiment;position;brand_id;tag_id
2026-07-17;VHV;Decision;;0.0408;0.1367;68;54;5;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;tg_e881306d-4394-4c3a-bdc8-4a1add7623af
2026-07-17;WGV;Decision;;0.021;0.0719;35;56;4.7;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;tg_e881306d-4394-4c3a-bdc8-4a1add7623af
2026-07-17;Württembergische;Decision;;0.0144;0.0719;24;48;4.5;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;tg_e881306d-4394-4c3a-bdc8-4a1add7623af
2026-07-17;Zurich;Decision;;0.015;0.0612;25;49;4.9;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;tg_e881306d-4394-4c3a-bdc8-4a1add7623af
2026-07-17;ADAC;Digital Innovation;;0.0251;0.1;5;54;4;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;ARAG;Digital Innovation;;0;0;0;;;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;AXA;Digital Innovation;;0.0503;0.3;10;48;6.4;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;Allianz;Digital Innovation;;0.2814;0.85;56;56;2.4;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;Alte Leipziger;Digital Innovation;;0;0;0;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;Barmenia;Digital Innovation;;0;0;0;;;kw_0e2665be-83a3-4949-82da-c819c80811eb;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;CosmosDirekt;Digital Innovation;;0.0754;0.4;15;55;5.1;kw_416a8247-b080-4eab-b6c8-321a4b64165d;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;DA Direkt;Digital Innovation;;0.0302;0.2;6;52;5.3;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;DEVK;Digital Innovation;;0.005;0.05;1;42;4;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;DKV;Digital Innovation;;0.0151;0.05;3;48;5;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;Debeka;Digital Innovation;;0.0101;0.05;2;50;10;kw_f2523300-5701-448f-bdc2-826cacdc7496;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;Die Bayerische;Digital Innovation;;0.0452;0.2;9;54;4.8;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;ERGO;Digital Innovation;;0.1055;0.35;21;58;2.8;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;Generali;Digital Innovation;;0.0151;0.1;3;51;5.3;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;Gothaer;Digital Innovation;;0;0;0;;;kw_37880128-3d28-46fe-9f61-d6c869e2d032;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;HDI;Digital Innovation;;0.0101;0.05;2;58;7;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;HUK-Coburg;Digital Innovation;;0.1156;0.45;23;54;3.6;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;Haftpflichtkasse;Digital Innovation;;0;0;0;;;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;Hannoversche;Digital Innovation;;0.0151;0.05;3;75;2;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;HanseMerkur;Digital Innovation;;0.005;0.05;1;50;5;kw_b1155354-e344-4376-96a5-8ca40a83f686;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;LV 1871;Digital Innovation;;0;0;0;;;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;LVM;Digital Innovation;;0;0;0;;;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;R+V;Digital Innovation;;0.0754;0.35;15;56;3.3;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;Signal Iduna;Digital Innovation;;0.0201;0.1;4;38;2.5;kw_80da741d-9a64-4086-95c0-eb9701df02f8;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;VHV;Digital Innovation;;0.0251;0.1;5;53;5.5;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;WGV;Digital Innovation;;0.0101;0.05;2;70;4;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;Württembergische;Digital Innovation;;0.005;0.05;1;47;3;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;Zurich;Digital Innovation;;0.0603;0.1;12;46;2.5;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-07-17;ADAC;Market Presence;;0.0022;0.0357;1;50;6;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;ARAG;Market Presence;;0.0111;0.0357;5;49;7;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;AXA;Market Presence;;0.0332;0.25;15;54;6.8;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;Allianz;Market Presence;;0.2721;0.9286;123;56;1.7;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;Alte Leipziger;Market Presence;;0.0066;0.0357;3;60;6;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;Barmenia;Market Presence;;0.0088;0.1429;4;46;10.3;kw_0e2665be-83a3-4949-82da-c819c80811eb;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;CosmosDirekt;Market Presence;;0.0177;0.1429;8;57;9.5;kw_416a8247-b080-4eab-b6c8-321a4b64165d;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;DA Direkt;Market Presence;;0;0;0;;;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;DEVK;Market Presence;;0.0243;0.2143;11;57;6.2;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;DKV;Market Presence;;0.0066;0.1071;3;40;8;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;Debeka;Market Presence;;0.1128;0.4643;51;53;6.1;kw_f2523300-5701-448f-bdc2-826cacdc7496;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;Die Bayerische;Market Presence;;0.0022;0.0357;1;52;4;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;ERGO;Market Presence;;0.0774;0.5;35;53;4.9;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;Generali;Market Presence;;0.0354;0.2857;16;54;7.3;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;Gothaer;Market Presence;;0.0088;0.1429;4;47;9.3;kw_37880128-3d28-46fe-9f61-d6c869e2d032;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;HDI;Market Presence;;0.0354;0.3571;16;58;5.3;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;HUK-Coburg;Market Presence;;0.1925;0.8929;87;53;4;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;Haftpflichtkasse;Market Presence;;0;0;0;;;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;Hannoversche;Market Presence;;0;0;0;;;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;HanseMerkur;Market Presence;;0.0066;0.0714;3;66;4.5;kw_b1155354-e344-4376-96a5-8ca40a83f686;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;LV 1871;Market Presence;;0;0;0;;;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;LVM;Market Presence;;0.0243;0.1071;11;49;4.3;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;R+V;Market Presence;;0.0973;0.6429;44;56;5;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;Signal Iduna;Market Presence;;0.0133;0.1071;6;35;6.7;kw_80da741d-9a64-4086-95c0-eb9701df02f8;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;VHV;Market Presence;;0.0044;0.0714;2;44;7.5;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;WGV;Market Presence;;0.0022;0.0357;1;48;12;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;Württembergische;Market Presence;;0.0044;0.0714;2;42;11.5;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;Zurich;Market Presence;;0;0;0;;;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-07-17;ADAC;Sustainability;;0;0;0;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;ARAG;Sustainability;;0;0;0;;;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;AXA;Sustainability;;0.1006;0.3158;18;52;3.4;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;Allianz;Sustainability;;0.2179;0.8421;39;55;3;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;Alte Leipziger;Sustainability;;0.0056;0.0526;1;39;3;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;Barmenia;Sustainability;;0.0726;0.3158;13;63;3.4;kw_0e2665be-83a3-4949-82da-c819c80811eb;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;CosmosDirekt;Sustainability;;0;0;0;;;kw_416a8247-b080-4eab-b6c8-321a4b64165d;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;DA Direkt;Sustainability;;0;0;0;;;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;DEVK;Sustainability;;0;0;0;;;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;DKV;Sustainability;;0;0;0;;;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;Debeka;Sustainability;;0.0503;0.2105;9;52;6.3;kw_f2523300-5701-448f-bdc2-826cacdc7496;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;Die Bayerische;Sustainability;;0.0391;0.1053;7;53;4.5;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;ERGO;Sustainability;;0.0838;0.3158;15;58;3.4;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;Generali;Sustainability;;0.0615;0.3158;11;49;4.2;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;Gothaer;Sustainability;;0.0335;0.1579;6;69;5.3;kw_37880128-3d28-46fe-9f61-d6c869e2d032;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;HDI;Sustainability;;0.0335;0.1053;6;52;6.5;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;HUK-Coburg;Sustainability;;0.0112;0.1053;2;43;6.5;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;Haftpflichtkasse;Sustainability;;0;0;0;;;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;Hannoversche;Sustainability;;0;0;0;;;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;HanseMerkur;Sustainability;;0;0;0;;;kw_b1155354-e344-4376-96a5-8ca40a83f686;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;LV 1871;Sustainability;;0;0;0;;;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;LVM;Sustainability;;0.0894;0.2105;16;57;5;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;R+V;Sustainability;;0.1061;0.4211;19;56;4.1;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;Signal Iduna;Sustainability;;0.0168;0.1053;3;54;6.5;kw_80da741d-9a64-4086-95c0-eb9701df02f8;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;VHV;Sustainability;;0;0;0;;;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;WGV;Sustainability;;0;0;0;;;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;Württembergische;Sustainability;;0;0;0;;;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;Zurich;Sustainability;;0.0782;0.3684;14;59;3.3;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-07-17;ADAC;Unbranded;;0.035;0.099;297;56;3.7;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;ARAG;Unbranded;;0.0274;0.0928;233;55;3.8;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;AXA;Unbranded;;0.0474;0.1662;403;52;4.2;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;Allianz;Unbranded;;0.2088;0.581;1774;53;2.7;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;Alte Leipziger;Unbranded;;0.0207;0.0873;176;53;4.1;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;Barmenia;Unbranded;;0.0293;0.1205;249;55;4.1;kw_0e2665be-83a3-4949-82da-c819c80811eb;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;CosmosDirekt;Unbranded;;0.05;0.1828;425;56;4.2;kw_416a8247-b080-4eab-b6c8-321a4b64165d;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;DA Direkt;Unbranded;;0.0179;0.0602;152;53;4.6;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;DEVK;Unbranded;;0.0193;0.0762;164;54;5.3;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;DKV;Unbranded;;0.0135;0.0471;115;50;4.4;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;Debeka;Unbranded;;0.021;0.0582;178;53;5.6;kw_f2523300-5701-448f-bdc2-826cacdc7496;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;Die Bayerische;Unbranded;;0.0171;0.0658;145;51;4.4;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;ERGO;Unbranded;;0.0634;0.2168;539;52;4;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;Generali;Unbranded;;0.0104;0.0381;88;50;6;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;Gothaer;Unbranded;;0.0111;0.0568;94;54;5.9;kw_37880128-3d28-46fe-9f61-d6c869e2d032;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;HDI;Unbranded;;0.0184;0.0699;156;54;4.6;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;HUK-Coburg;Unbranded;;0.1481;0.374;1258;54;3.4;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;Haftpflichtkasse;Unbranded;;0.0185;0.0783;157;56;4;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;Hannoversche;Unbranded;;0.0212;0.081;180;53;3.4;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;HanseMerkur;Unbranded;;0.0225;0.0803;191;52;3.9;kw_b1155354-e344-4376-96a5-8ca40a83f686;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;LV 1871;Unbranded;;0.0253;0.0928;215;52;4;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;LVM;Unbranded;;0.0222;0.0596;189;54;4.7;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;R+V;Unbranded;;0.029;0.0956;246;56;5;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;Signal Iduna;Unbranded;;0.0148;0.0637;126;46;5.7;kw_80da741d-9a64-4086-95c0-eb9701df02f8;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;VHV;Unbranded;;0.0273;0.106;232;53;5.1;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;WGV;Unbranded;;0.0168;0.0651;143;60;4.5;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;Württembergische;Unbranded;;0.0154;0.0741;131;50;5.4;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;Zurich;Unbranded;;0.0282;0.0956;240;51;4.4;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-07-17;ADAC;Workplace Culture;;0;0;0;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;ARAG;Workplace Culture;;0.0058;0.0625;2;71;8.5;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;AXA;Workplace Culture;;0.1214;0.5938;42;61;3.6;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;Allianz;Workplace Culture;;0.2688;1;93;57;2;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;Alte Leipziger;Workplace Culture;;0;0;0;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;Barmenia;Workplace Culture;;0;0;0;;;kw_0e2665be-83a3-4949-82da-c819c80811eb;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;CosmosDirekt;Workplace Culture;;0.0029;0.0313;1;74;14;kw_416a8247-b080-4eab-b6c8-321a4b64165d;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;DA Direkt;Workplace Culture;;0;0;0;;;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;DEVK;Workplace Culture;;0.0173;0.125;6;52;8.3;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;DKV;Workplace Culture;;0;0;0;;;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;Debeka;Workplace Culture;;0.0462;0.25;16;56;4.4;kw_f2523300-5701-448f-bdc2-826cacdc7496;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;Die Bayerische;Workplace Culture;;0.0116;0.0625;4;60;3.5;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;ERGO;Workplace Culture;;0.0694;0.375;24;59;4.5;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;Generali;Workplace Culture;;0.0462;0.25;16;52;5.8;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;Gothaer;Workplace Culture;;0;0;0;;;kw_37880128-3d28-46fe-9f61-d6c869e2d032;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;HDI;Workplace Culture;;0.0347;0.125;12;56;5.3;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;HUK-Coburg;Workplace Culture;;0.0665;0.5;23;56;4.3;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;Haftpflichtkasse;Workplace Culture;;0;0;0;;;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;Hannoversche;Workplace Culture;;0.0087;0.0313;3;56;2;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;HanseMerkur;Workplace Culture;;0.0116;0.0313;4;40;6;kw_b1155354-e344-4376-96a5-8ca40a83f686;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;LV 1871;Workplace Culture;;0;0;0;;;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;LVM;Workplace Culture;;0.0694;0.3438;24;57;4.5;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;R+V;Workplace Culture;;0.1012;0.5;35;59;4.6;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;Signal Iduna;Workplace Culture;;0.0145;0.0938;5;41;8;kw_80da741d-9a64-4086-95c0-eb9701df02f8;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;VHV;Workplace Culture;;0;0;0;;;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;WGV;Workplace Culture;;0;0;0;;;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;Württembergische;Workplace Culture;;0.0087;0.0625;3;55;11.5;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;Zurich;Workplace Culture;;0.0954;0.4688;33;62;3;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-07-17;ADAC;commercial;intentType;0.0367;0.1101;287;56;3.7;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;tg_a504ecfa-65de-4f70-b9e3-ddee4375e7aa
2026-07-17;ARAG;commercial;intentType;0.0274;0.0982;214;55;3.9;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;tg_a504ecfa-65de-4f70-b9e3-ddee4375e7aa
